user_id,session_id,device_type,click_events,scroll_events,touch_events,keyboard_events,device_motion,time_on_page,screen_size,browser_info,language,timezone_offset,device_orientation,geolocation_city,transaction_amount,transaction_date,mouse_movement
user_433,session_5205,Desktop,2,8,0,24,0.0,163,1440x900,Edge,en-IN,-330,landscape,Kolkata,9634.56,2025-04-10 09:30:03,388
user_245,session_2943,Desktop,2,6,0,9,0.0,118,1440x900,Firefox,en-IN,-330,landscape,Kolkata,3356.17,2025-03-20 12:48:33,192
user_257,session_3085,Tablet,5,7,5,17,1.0,136,768x1024,Safari,en-IN,-330,landscape,Ahmedabad,5083.44,2025-06-22 07:24:26,44
user_160,session_1929,Desktop,0,3,0,10,0.0,87,1440x900,Firefox,en-IN,-330,landscape,Chennai,3346.65,2025-06-26 22:27:25,76
user_438,session_5266,Desktop,4,0,0,8,0.0,157,1920x1080,Edge,en-IN,-330,landscape,Hyderabad,6052.32,2025-02-27 10:54:36,152
user_625,session_7501,Desktop,13,6,0,12,0.0,184,1920x1080,Chrome,en-IN,-330,landscape,Pune,4078.79,2025-01-11 13:24:52,267
user_531,session_6375,Mobile,7,6,1,12,0.31,145,414x896,Edge,en-IN,-330,portrait,Mumbai,5071.58,2025-03-22 18:34:11,30
user_574,session_6891,Mobile,2,3,6,13,0.58,56,390x844,Safari,en-US,-330,landscape,Delhi,947.84,2025-05-03 20:20:44,14
user_478,session_5742,Desktop,0,7,0,14,0.0,220,1920x1080,Safari,en-US,-330,landscape,Bengaluru,760.82,2025-05-13 09:52:04,355
user_587,session_7052,Mobile,15,7,2,21,0.73,43,390x844,Safari,en-IN,-330,portrait,Ahmedabad,728.01,2025-03-15 15:18:37,60
user_561,session_6734,Desktop,7,9,0,6,0.0,285,1366x768,Chrome,en-US,-330,landscape,Pune,2692.56,2025-03-18 23:24:16,250
user_250,session_3005,Mobile,2,9,6,3,0.66,93,390x844,Safari,en-IN,-330,landscape,Pune,6075.06,2025-04-25 08:02:57,0
user_100,session_1207,Desktop,5,5,0,17,0.0,30,1440x900,Edge,en-IN,-330,landscape,Mumbai,7880.95,2025-04-30 13:49:52,471
user_728,session_8741,Tablet,9,14,7,28,0.72,114,810x1080,Firefox,hi-IN,-330,portrait,Pune,5555.35,2025-04-07 16:23:34,12
user_574,session_6895,Mobile,1,6,2,15,0.92,73,390x844,Safari,en-US,-330,portrait,Delhi,850.2,2025-02-13 20:34:40,62
user_253,session_3043,Desktop,0,5,0,22,0.0,127,1920x1080,Firefox,en-IN,-330,landscape,Pune,4445.65,2025-01-13 13:11:23,516
user_115,session_1384,Mobile,9,2,0,13,0.4,51,360x640,Firefox,en-US,-330,portrait,Bengaluru,10494.75,2025-03-08 16:43:36,28
user_705,session_8465,Tablet,0,9,0,18,1.1,89,768x1024,Edge,en-IN,-330,portrait,Bengaluru,6893.55,2025-05-10 10:03:22,26
user_250,session_3009,Mobile,2,14,8,14,0.82,49,390x844,Safari,en-IN,-330,landscape,Pune,6551.4,2025-01-24 10:59:01,54
user_385,session_4625,Desktop,6,13,0,29,0.0,393,1366x768,Edge,en-IN,-330,landscape,Bengaluru,4586.92,2025-06-23 09:24:56,278
user_229,session_2755,Desktop,3,6,0,16,0.0,186,1920x1080,Safari,en-US,-330,landscape,Pune,2070.78,2025-03-25 11:30:34,589
user_450,session_5405,Mobile,1,6,2,18,0.31,99,414x896,Chrome,hi-IN,-330,landscape,Chennai,7555.95,2025-03-08 10:18:37,13
user_564,session_6774,Mobile,2,2,2,24,0.77,170,414x896,Safari,hi-IN,-330,portrait,Mumbai,1280.03,2025-05-16 21:19:36,35
user_290,session_3491,Desktop,10,10,0,3,0.0,51,1920x1080,Edge,en-IN,-330,landscape,Kolkata,7443.88,2025-03-24 19:05:03,503
user_43,session_520,Desktop,3,13,0,13,0.0,76,1440x900,Chrome,en-IN,-330,landscape,Kolkata,818.49,2025-06-09 15:25:05,368
user_538,session_6468,Mobile,1,15,4,6,1.07,45,360x640,Firefox,en-US,-330,portrait,Chennai,3051.72,2025-03-24 17:01:54,69
user_61,session_738,Desktop,14,9,0,12,0.0,113,1920x1080,Firefox,en-IN,-330,landscape,Mumbai,5654.53,2025-06-18 21:51:20,365
user_740,session_8886,Desktop,4,8,0,1,0.0,81,1366x768,Chrome,en-IN,-330,landscape,Bengaluru,2910.16,2025-04-26 23:36:31,458
user_197,session_2368,Desktop,8,11,0,27,0.0,125,1366x768,Chrome,en-IN,-330,landscape,Mumbai,3471.63,2025-04-01 15:09:52,510
user_42,session_507,Desktop,8,1,0,19,0.0,94,1366x768,Edge,en-IN,-330,landscape,Kolkata,275.87,2025-02-14 17:13:42,365
user_252,session_3033,Desktop,4,7,0,25,0.0,156,1366x768,Edge,en-IN,-330,landscape,Hyderabad,3633.94,2025-06-04 19:29:14,347
user_743,session_8928,Desktop,6,0,0,18,0.0,173,1366x768,Edge,en-IN,-330,landscape,Delhi,1399.18,2025-05-16 17:02:34,232
user_576,session_6915,Desktop,3,2,0,15,0.0,197,1920x1080,Safari,en-IN,-330,landscape,Delhi,7384.04,2025-06-06 08:34:53,417
user_230,session_2770,Desktop,7,5,0,13,0.0,134,1920x1080,Safari,en-IN,-330,landscape,Bengaluru,6702.49,2025-04-18 15:32:09,193
user_538,session_6465,Mobile,4,11,1,26,0.22,55,360x640,Firefox,en-US,-330,portrait,Chennai,758.27,2025-01-02 16:42:31,58
user_96,session_1158,Mobile,7,6,6,6,0.57,268,390x844,Chrome,en-IN,-330,portrait,Bengaluru,3193.23,2025-05-09 17:30:34,57
user_442,session_5314,Mobile,0,5,6,20,0.8,129,390x844,Safari,en-IN,-330,portrait,Ahmedabad,3152.45,2025-05-18 15:32:26,52
user_557,session_6693,Desktop,10,15,0,27,0.0,197,1366x768,Firefox,en-IN,-330,landscape,Bengaluru,5636.4,2025-01-04 09:21:53,270
user_444,session_5337,Desktop,2,4,0,5,0.0,54,1440x900,Firefox,en-IN,-330,landscape,Ahmedabad,9423.31,2025-02-20 09:56:29,352
user_236,session_2834,Desktop,10,5,0,13,0.0,138,1920x1080,Chrome,en-IN,-330,landscape,Delhi,2822.35,2025-06-08 18:16:34,307
user_651,session_7821,Mobile,5,3,2,6,0.71,54,360x640,Safari,en-IN,-330,portrait,Kolkata,2653.0,2025-01-06 13:29:35,48
user_548,session_6581,Desktop,2,7,0,14,0.0,128,1920x1080,Firefox,en-IN,-330,landscape,Ahmedabad,3597.18,2025-06-10 14:53:22,59
user_414,session_4971,Desktop,0,17,0,10,0.0,215,1366x768,Edge,en-US,-330,landscape,Pune,12804.6,2025-02-25 18:21:40,367
user_783,session_9403,Mobile,0,17,0,18,0.27,185,414x896,Firefox,en-IN,-330,landscape,Hyderabad,1313.23,2025-02-20 16:03:33,81
user_528,session_6337,Tablet,7,16,4,18,0.33,205,768x1024,Chrome,en-IN,-330,landscape,Mumbai,724.18,2025-05-10 10:15:32,36
user_155,session_1864,Desktop,8,3,0,19,0.0,228,1366x768,Safari,en-IN,-330,landscape,Chennai,4647.9,2025-03-28 19:12:51,319
user_726,session_8715,Desktop,12,8,0,15,0.0,81,1920x1080,Firefox,en-US,-330,landscape,Pune,1460.55,2025-03-27 15:36:01,309
user_217,session_2610,Desktop,8,8,0,10,0.0,159,1440x900,Chrome,hi-IN,-330,landscape,Mumbai,4901.61,2025-02-12 14:35:34,348
user_103,session_1243,Desktop,7,5,0,17,0.0,116,1920x1080,Firefox,en-IN,-330,landscape,Hyderabad,2126.96,2025-02-04 16:40:45,374
user_67,session_805,Mobile,9,8,10,14,0.62,56,414x896,Chrome,en-IN,-330,landscape,Chennai,3193.78,2025-06-16 09:25:15,0
user_12,session_148,Mobile,1,12,3,16,0.32,221,390x844,Chrome,en-US,-330,portrait,Kolkata,3803.41,2025-04-23 13:48:17,43
user_741,session_8898,Desktop,7,7,0,8,0.0,169,1366x768,Edge,en-IN,-330,landscape,Delhi,2475.66,2025-05-02 12:23:01,90
user_314,session_3772,Desktop,9,9,0,11,0.0,83,1366x768,Edge,en-IN,-330,landscape,Bengaluru,3489.32,2025-06-12 17:16:00,221
user_351,session_4215,Mobile,5,0,0,9,0.11,62,390x844,Firefox,en-US,-330,landscape,Chennai,6098.81,2025-02-23 16:39:05,18
user_256,session_3081,Mobile,10,10,6,13,1.03,41,414x896,Safari,en-IN,-330,landscape,Ahmedabad,3189.03,2025-06-06 07:48:53,41
user_428,session_5138,Desktop,9,7,0,11,0.0,97,1920x1080,Safari,en-IN,-330,landscape,Bengaluru,3881.05,2025-04-11 08:44:38,294
user_569,session_6834,Tablet,7,9,9,27,0.67,198,768x1024,Chrome,en-IN,-330,portrait,Mumbai,4237.3,2025-04-14 10:32:36,54
user_485,session_5829,Desktop,4,15,0,17,0.0,93,1440x900,Safari,en-IN,-330,landscape,Hyderabad,2408.81,2025-03-20 07:26:24,398
user_208,session_2502,Desktop,5,13,0,15,0.0,59,1920x1080,Safari,en-US,-330,landscape,Pune,2701.92,2025-03-04 10:10:07,143
user_540,session_6482,Mobile,7,7,7,17,0.99,293,414x896,Safari,en-IN,-330,portrait,Pune,2562.78,2025-01-10 15:59:10,29
user_377,session_4532,Desktop,8,2,0,14,0.0,76,1920x1080,Safari,hi-IN,-330,landscape,Mumbai,5741.09,2025-04-02 09:07:55,142
user_545,session_6552,Desktop,4,5,0,15,0.0,98,1366x768,Chrome,en-IN,-330,landscape,Pune,2198.77,2025-04-23 16:15:54,122
user_188,session_2260,Mobile,2,9,5,8,0.46,213,390x844,Edge,en-US,-330,portrait,Hyderabad,7450.32,2025-06-28 23:00:12,53
user_5,session_69,Desktop,5,6,0,18,0.0,135,1920x1080,Safari,en-IN,-330,landscape,Pune,4655.28,2025-06-29 15:13:47,415
user_323,session_3882,Desktop,4,10,0,19,0.0,177,1366x768,Safari,en-IN,-330,landscape,Mumbai,3081.97,2025-03-02 11:58:34,562
user_722,session_8671,Mobile,8,3,8,13,0.81,218,390x844,Chrome,en-IN,-330,landscape,Ahmedabad,5590.24,2025-05-01 11:15:07,49
user_51,session_619,Tablet,4,9,9,13,1.34,171,768x1024,Edge,en-US,-330,landscape,Mumbai,1581.16,2025-05-10 17:21:51,50
user_660,session_7923,Mobile,5,4,3,12,0.0,196,414x896,Edge,en-IN,-330,portrait,Ahmedabad,7940.97,2025-06-09 14:58:01,38
user_647,session_7766,Mobile,8,0,7,15,0.24,122,390x844,Firefox,en-US,-330,landscape,Kolkata,6850.18,2025-04-05 15:28:50,40
user_417,session_5007,Desktop,6,6,0,15,0.0,175,1920x1080,Edge,en-IN,-330,landscape,Hyderabad,4417.93,2025-06-14 10:42:43,293
user_498,session_5978,Tablet,0,13,1,12,0.16,185,768x1024,Edge,en-IN,-330,portrait,Chennai,4744.01,2025-04-20 15:42:02,32
user_448,session_5385,Desktop,7,8,0,9,0.0,165,1920x1080,Edge,en-US,-330,landscape,Bengaluru,6027.54,2025-03-05 14:33:42,244
user_543,session_6519,Mobile,5,9,5,4,1.22,237,360x640,Firefox,en-IN,-330,landscape,Chennai,4596.75,2025-06-03 11:45:59,35
user_539,session_6469,Mobile,1,7,3,12,0.81,99,414x896,Firefox,en-IN,-330,portrait,Ahmedabad,1653.21,2025-04-04 17:29:31,31
user_87,session_1046,Mobile,8,11,7,14,0.71,270,390x844,Edge,en-IN,-330,portrait,Kolkata,5086.77,2025-05-27 09:41:53,26
user_241,session_2899,Mobile,2,3,8,13,0.89,199,360x640,Edge,en-IN,-330,landscape,Bengaluru,3984.16,2025-04-19 23:09:56,60
user_710,session_8532,Mobile,4,13,2,16,0.22,65,360x640,Safari,en-IN,-330,landscape,Bengaluru,1831.79,2025-04-15 18:49:38,46
user_69,session_836,Desktop,1,5,0,17,0.0,199,1366x768,Firefox,en-US,-330,landscape,Bengaluru,4648.01,2025-06-19 05:06:29,600
user_542,session_6512,Desktop,7,8,0,14,0.0,173,1366x768,Safari,en-US,-330,landscape,Delhi,1081.83,2025-05-19 12:58:19,436
user_178,session_2140,Mobile,5,10,2,1,0.5,110,390x844,Chrome,en-US,-330,portrait,Pune,1033.37,2025-04-26 16:00:41,16
user_198,session_2378,Desktop,4,5,0,15,0.0,49,1440x900,Edge,en-US,-330,landscape,Pune,2121.85,2025-01-30 19:34:14,217
user_748,session_8987,Desktop,5,6,0,19,0.0,164,1440x900,Safari,en-IN,-330,landscape,Kolkata,1922.36,2025-05-13 20:32:38,372
user_602,session_7226,Mobile,6,19,4,17,1.07,175,414x896,Firefox,en-IN,-330,portrait,Ahmedabad,565.0,2025-06-28 10:32:02,63
user_245,session_2947,Desktop,2,5,0,7,0.0,182,1440x900,Firefox,en-IN,-330,landscape,Kolkata,6534.84,2025-05-17 11:20:33,242
user_341,session_4104,Mobile,9,8,2,14,0.76,112,360x640,Firefox,en-IN,-330,landscape,Pune,5368.34,2025-04-30 11:49:01,43
user_624,session_7494,Mobile,9,3,5,15,0.62,341,360x640,Firefox,en-IN,-330,landscape,Mumbai,6374.43,2025-02-01 17:01:14,3
user_229,session_2752,Desktop,8,8,0,16,0.0,198,1920x1080,Safari,en-US,-330,landscape,Pune,2122.85,2025-01-18 13:42:47,245
user_221,session_2658,Desktop,11,7,0,22,0.0,160,1366x768,Safari,en-US,-330,landscape,Ahmedabad,7096.55,2025-05-03 14:02:25,402
user_599,session_7198,Mobile,4,6,6,15,0.5,63,360x640,Safari,en-US,-330,portrait,Delhi,5604.72,2025-02-25 09:14:29,40
user_331,session_3976,Desktop,12,11,0,8,0.0,78,1440x900,Edge,en-IN,-330,landscape,Kolkata,5804.0,2025-03-31 13:03:25,357
user_10,session_131,Desktop,5,5,0,19,0.0,226,1440x900,Firefox,en-IN,-330,landscape,Mumbai,307.67,2025-02-22 05:46:14,162
user_127,session_1528,Desktop,7,10,0,9,0.0,105,1366x768,Edge,en-US,-330,landscape,Bengaluru,3055.7,2025-01-26 16:59:58,555
user_737,session_8849,Desktop,6,8,0,6,0.0,75,1920x1080,Safari,en-IN,-330,landscape,Pune,2773.16,2025-03-13 10:46:52,457
user_36,session_434,Mobile,5,3,6,13,0.65,77,390x844,Chrome,en-IN,-330,portrait,Pune,5992.43,2025-03-02 14:25:03,47
user_304,session_3650,Desktop,9,2,0,6,0.0,176,1920x1080,Firefox,en-US,-330,landscape,Mumbai,6237.54,2025-04-11 21:30:32,525
user_317,session_3809,Mobile,7,5,2,9,0.62,104,414x896,Safari,en-US,-330,landscape,Delhi,5024.03,2025-02-06 11:29:05,23
user_98,session_1177,Mobile,4,7,7,4,0.51,49,414x896,Chrome,en-US,-330,portrait,Chennai,4419.3,2025-04-28 13:28:47,26
user_189,session_2271,Mobile,0,10,5,10,0.83,77,414x896,Safari,en-IN,-330,portrait,Chennai,4941.03,2025-05-28 13:14:35,0
user_233,session_2799,Mobile,5,6,6,13,1.1,161,360x640,Safari,en-IN,-330,portrait,Bengaluru,3696.31,2025-03-25 20:45:47,11
user_344,session_4133,Desktop,8,9,0,17,0.0,169,1366x768,Edge,en-IN,-330,landscape,Chennai,7017.88,2025-03-20 08:57:59,265
user_781,session_9374,Mobile,6,10,6,13,0.19,269,360x640,Safari,en-IN,-330,portrait,Hyderabad,5702.66,2025-05-14 07:36:34,32
user_206,session_2483,Desktop,13,10,0,27,0.0,96,1366x768,Safari,en-IN,-330,landscape,Delhi,5727.45,2025-01-10 09:48:59,445
user_73,session_883,Desktop,5,5,0,19,0.0,90,1920x1080,Chrome,en-US,-330,landscape,Hyderabad,5373.94,2025-01-20 18:24:40,482
user_691,session_8298,Desktop,0,1,0,9,0.0,50,1440x900,Chrome,en-IN,-330,landscape,Chennai,7719.76,2025-02-27 14:27:28,130
user_366,session_4403,Mobile,8,10,1,13,1.07,120,390x844,Edge,en-IN,-330,portrait,Chennai,3037.8,2025-06-07 07:28:34,54
user_403,session_4847,Desktop,4,6,0,18,0.0,70,1920x1080,Edge,en-IN,-330,landscape,Hyderabad,1280.42,2025-03-20 13:08:19,313
user_387,session_4650,Desktop,7,6,0,13,0.0,142,1440x900,Firefox,en-US,-330,landscape,Delhi,6583.94,2025-06-20 16:05:54,119
user_379,session_4552,Desktop,9,9,0,19,0.0,165,1366x768,Safari,en-IN,-330,landscape,Pune,694.24,2025-06-06 10:04:39,247
user_199,session_2390,Mobile,4,3,0,5,0.0,145,390x844,Chrome,en-US,-330,landscape,Pune,4569.57,2025-06-13 08:34:45,51
user_402,session_4833,Desktop,10,5,0,14,0.0,146,1440x900,Safari,en-IN,-330,landscape,Ahmedabad,7020.74,2025-03-29 17:09:41,365
user_524,session_6296,Desktop,6,10,0,15,0.0,178,1440x900,Firefox,en-IN,-330,landscape,Mumbai,1916.75,2025-01-06 11:29:55,352
user_185,session_2221,Desktop,3,10,0,14,0.0,127,1440x900,Edge,en-IN,-330,landscape,Ahmedabad,5170.93,2025-05-28 14:36:31,40
user_676,session_8116,Desktop,2,9,0,20,0.0,275,1440x900,Firefox,en-US,-330,landscape,Hyderabad,6475.74,2025-06-15 17:25:16,518
user_197,session_2376,Desktop,5,16,0,18,0.0,144,1366x768,Chrome,en-IN,-330,landscape,Mumbai,6316.63,2025-05-24 16:59:47,513
user_405,session_4867,Desktop,3,6,0,9,0.0,77,1440x900,Edge,en-US,-330,landscape,Delhi,7518.44,2025-01-14 13:40:20,275
user_576,session_6918,Desktop,1,4,0,17,0.0,150,1920x1080,Safari,en-IN,-330,landscape,Delhi,7545.34,2025-06-26 03:32:19,73
user_280,session_3361,Mobile,7,12,8,4,0.63,317,390x844,Firefox,en-IN,-330,landscape,Kolkata,3673.84,2025-05-14 15:28:57,59
user_352,session_4229,Mobile,8,9,3,11,0.85,66,360x640,Edge,en-IN,-330,landscape,Mumbai,6545.2,2025-01-04 06:31:19,14
user_131,session_1577,Desktop,4,8,0,17,0.0,348,1920x1080,Edge,hi-IN,-330,landscape,Hyderabad,430.33,2025-02-20 12:27:46,334
user_455,session_5469,Desktop,9,9,0,12,0.0,202,1440x900,Firefox,en-IN,-330,landscape,Kolkata,6114.96,2025-03-25 02:00:29,293
user_420,session_5051,Mobile,7,6,0,19,0.86,52,390x844,Chrome,en-US,-330,landscape,Ahmedabad,8773.94,2025-01-18 11:39:32,43
user_434,session_5215,Mobile,3,10,5,9,0.99,240,390x844,Edge,en-IN,-330,landscape,Hyderabad,6212.51,2025-03-01 23:17:34,53
user_46,session_564,Tablet,7,4,2,9,0.75,32,768x1024,Firefox,hi-IN,-330,portrait,Chennai,9888.62,2025-01-27 19:06:36,44
user_406,session_4879,Desktop,4,2,0,11,0.0,122,1920x1080,Edge,en-IN,-330,landscape,Kolkata,9664.27,2025-05-12 12:56:59,127
user_767,session_9215,Tablet,5,10,0,6,0.66,58,768x1024,Chrome,hi-IN,-330,portrait,Chennai,1910.37,2025-01-29 18:08:48,34
user_723,session_8685,Desktop,6,10,0,13,0.0,67,1920x1080,Safari,hi-IN,-330,landscape,Ahmedabad,2472.66,2025-03-21 11:07:54,86
user_25,session_306,Desktop,6,4,0,6,0.0,52,1366x768,Safari,en-IN,-330,landscape,Ahmedabad,6112.97,2025-05-07 16:41:49,437
user_58,session_699,Desktop,5,6,0,20,0.0,132,1920x1080,Chrome,en-IN,-330,landscape,Ahmedabad,3172.51,2025-04-13 19:23:48,365
user_249,session_2998,Desktop,2,0,0,15,0.0,158,1440x900,Edge,en-IN,-330,landscape,Hyderabad,8443.03,2025-03-22 13:22:46,217
user_592,session_7116,Mobile,5,4,6,10,1.2,158,414x896,Safari,en-IN,-330,landscape,Ahmedabad,1053.73,2025-05-27 21:02:22,5
user_269,session_3240,Mobile,6,8,2,12,0.0,139,414x896,Chrome,hi-IN,-330,landscape,Chennai,3060.65,2025-01-25 13:12:38,50
user_183,session_2205,Mobile,11,11,4,15,0.77,196,414x896,Firefox,en-IN,-330,portrait,Mumbai,2449.26,2025-04-03 14:05:44,49
user_224,session_2700,Mobile,8,2,4,18,0.36,231,360x640,Chrome,en-IN,-330,portrait,Bengaluru,5528.57,2025-06-05 04:41:00,60
user_336,session_4040,Tablet,4,0,2,14,1.22,210,768x1024,Chrome,hi-IN,-330,portrait,Kolkata,515.44,2025-01-01 08:27:11,40
user_506,session_6080,Desktop,7,21,0,13,0.0,137,1440x900,Firefox,en-US,-330,landscape,Hyderabad,3584.3,2025-03-07 08:02:47,431
user_432,session_5188,Tablet,4,10,3,11,1.04,107,810x1080,Firefox,en-IN,-330,landscape,Chennai,3501.97,2025-04-03 08:26:53,21
user_433,session_5206,Desktop,7,6,0,28,0.0,85,1440x900,Edge,en-IN,-330,landscape,Kolkata,3922.05,2025-03-17 06:43:27,500
user_276,session_3314,Desktop,10,10,0,10,0.0,48,1920x1080,Firefox,en-IN,-330,landscape,Ahmedabad,8830.46,2025-02-28 14:13:22,149
user_65,session_782,Mobile,7,4,4,19,0.96,27,390x844,Edge,en-IN,-330,landscape,Pune,4844.03,2025-06-22 21:05:31,29
user_155,session_1868,Desktop,7,14,0,23,0.0,143,1366x768,Safari,en-IN,-330,landscape,Chennai,6643.48,2025-06-17 19:31:12,354
user_39,session_473,Mobile,6,11,6,25,0.38,333,360x640,Chrome,en-IN,-330,portrait,Mumbai,5733.87,2025-01-10 21:39:47,64
user_26,session_313,Mobile,4,3,6,10,0.65,193,414x896,Firefox,en-US,-330,portrait,Mumbai,5882.25,2025-02-04 20:46:00,17
user_124,session_1491,Mobile,2,18,4,20,1.6,192,414x896,Firefox,en-IN,-330,landscape,Ahmedabad,2125.58,2025-06-11 21:55:21,61
user_199,session_2398,Mobile,3,8,5,11,0.8,87,390x844,Chrome,en-US,-330,portrait,Pune,2508.27,2025-02-22 08:58:16,56
user_137,session_1652,Desktop,6,5,0,9,0.0,118,1366x768,Safari,hi-IN,-330,landscape,Pune,5458.7,2025-01-02 22:55:21,322
user_371,session_4458,Desktop,9,6,0,16,0.0,237,1440x900,Chrome,en-IN,-330,landscape,Bengaluru,4779.29,2025-01-18 15:03:06,371
user_798,session_9584,Desktop,2,8,0,27,0.0,78,1920x1080,Safari,en-US,-330,landscape,Hyderabad,4816.67,2025-05-04 15:32:33,218
user_410,session_4922,Desktop,3,5,0,15,0.0,169,1366x768,Edge,en-US,-330,landscape,Ahmedabad,5544.74,2025-05-20 22:24:56,209
user_348,session_4187,Desktop,7,9,0,4,0.0,158,1440x900,Edge,en-IN,-330,landscape,Pune,5345.81,2025-02-08 23:18:24,372
user_753,session_9041,Tablet,4,9,3,22,0.66,143,768x1024,Edge,en-IN,-330,portrait,Kolkata,1698.75,2025-04-25 16:20:55,58
user_702,session_8425,Mobile,9,8,9,23,0.54,76,360x640,Chrome,en-IN,-330,landscape,Bengaluru,5538.17,2025-01-27 10:26:05,38
user_788,session_9463,Mobile,8,5,1,0,0.67,70,360x640,Chrome,en-IN,-330,landscape,Mumbai,6652.66,2025-01-23 19:47:04,41
user_331,session_3973,Desktop,8,7,0,12,0.0,137,1440x900,Edge,en-IN,-330,landscape,Kolkata,6117.35,2025-02-23 20:29:58,301
user_33,session_405,Mobile,3,10,8,26,0.86,267,360x640,Safari,en-IN,-330,portrait,Mumbai,7083.6,2025-06-05 09:54:20,19
user_107,session_1290,Mobile,8,4,0,10,0.66,84,414x896,Firefox,hi-IN,-330,landscape,Hyderabad,2660.49,2025-04-09 23:33:30,12
user_38,session_468,Mobile,4,3,2,23,0.85,71,360x640,Safari,en-IN,-330,landscape,Bengaluru,1380.26,2025-04-24 23:55:25,26
user_317,session_3810,Mobile,6,1,3,17,1.54,108,414x896,Safari,en-US,-330,landscape,Delhi,5515.95,2025-05-24 09:47:20,28
user_696,session_8353,Desktop,12,5,0,21,0.0,53,1920x1080,Firefox,en-US,-330,landscape,Delhi,1897.62,2025-04-09 21:09:14,220
user_774,session_9300,Desktop,3,3,0,5,0.0,164,1920x1080,Safari,hi-IN,-330,landscape,Pune,6751.1,2025-02-16 18:24:57,460
user_544,session_6536,Tablet,14,13,0,11,0.57,152,768x1024,Safari,en-US,-330,portrait,Kolkata,4515.45,2025-03-25 11:35:12,45
user_328,session_3946,Mobile,6,7,5,22,0.29,124,360x640,Chrome,en-IN,-330,landscape,Mumbai,2984.8,2025-05-23 15:30:58,0
user_745,session_8941,Desktop,5,5,0,10,0.0,131,1920x1080,Chrome,en-US,-330,landscape,Ahmedabad,3888.28,2025-06-14 19:14:17,381
user_316,session_3799,Mobile,10,10,11,14,0.06,128,414x896,Edge,en-IN,-330,landscape,Ahmedabad,2892.07,2025-05-16 15:26:54,0
user_78,session_945,Desktop,5,9,0,16,0.0,51,1366x768,Firefox,en-US,-330,landscape,Chennai,2075.14,2025-01-21 18:37:58,95
user_661,session_7941,Mobile,9,17,6,15,0.42,316,414x896,Edge,en-IN,-330,portrait,Ahmedabad,6325.93,2025-06-17 16:30:23,19
user_432,session_5191,Tablet,9,0,3,5,0.57,50,810x1080,Firefox,en-IN,-330,portrait,Chennai,3908.25,2025-05-10 11:14:29,45
user_558,session_6697,Tablet,4,8,3,9,0.9,72,768x1024,Edge,en-IN,-330,portrait,Ahmedabad,5529.97,2025-05-30 15:01:27,69
user_183,session_2208,Mobile,12,6,5,27,0.35,144,414x896,Firefox,en-IN,-330,portrait,Mumbai,3771.37,2025-02-25 15:28:08,48
user_393,session_4721,Desktop,3,9,0,13,0.0,164,1366x768,Edge,hi-IN,-330,landscape,Delhi,11165.99,2025-01-05 09:23:48,342
user_154,session_1856,Desktop,5,14,0,11,0.0,158,1366x768,Safari,en-IN,-330,landscape,Delhi,10186.19,2025-03-10 23:21:19,387
user_306,session_3682,Desktop,6,7,0,12,0.0,82,1366x768,Firefox,hi-IN,-330,landscape,Pune,5009.16,2025-06-14 19:39:07,313
user_705,session_8466,Tablet,5,4,8,7,0.65,55,768x1024,Edge,en-IN,-330,portrait,Bengaluru,5803.43,2025-02-25 12:43:34,26
user_422,session_5066,Tablet,3,4,5,8,0.11,153,768x1024,Safari,en-IN,-330,landscape,Ahmedabad,533.62,2025-04-05 18:04:44,20
user_330,session_3970,Tablet,4,16,10,23,1.21,176,810x1080,Edge,en-US,-330,landscape,Bengaluru,3848.0,2025-02-09 21:53:13,54
user_431,session_5182,Desktop,9,16,0,23,0.0,224,1920x1080,Chrome,hi-IN,-330,landscape,Hyderabad,289.12,2025-04-17 16:11:10,105
user_154,session_1854,Desktop,6,8,0,11,0.0,145,1366x768,Safari,en-IN,-330,landscape,Delhi,6556.28,2025-04-12 19:21:39,467
user_620,session_7452,Desktop,0,0,0,11,0.0,102,1440x900,Firefox,en-IN,-330,landscape,Kolkata,1775.49,2025-02-03 14:50:24,202
user_594,session_7135,Desktop,8,9,0,11,0.0,125,1440x900,Safari,en-IN,-330,landscape,Mumbai,4282.05,2025-05-04 10:16:11,402
user_34,session_417,Mobile,6,6,7,18,0.91,149,390x844,Firefox,en-IN,-330,portrait,Chennai,4344.35,2025-04-03 15:58:34,42
user_110,session_1327,Tablet,8,13,7,32,0.62,203,810x1080,Chrome,en-IN,-330,portrait,Ahmedabad,2323.74,2025-03-26 17:59:56,21
user_42,session_512,Desktop,0,0,0,14,0.0,74,1366x768,Edge,en-IN,-330,landscape,Kolkata,604.85,2025-01-15 16:04:48,263
user_792,session_9509,Desktop,4,4,0,21,0.0,174,1920x1080,Safari,en-IN,-330,landscape,Kolkata,5002.99,2025-04-12 23:58:59,462
user_657,session_7888,Mobile,0,13,5,21,0.32,123,414x896,Firefox,en-IN,-330,portrait,Delhi,10395.15,2025-03-15 12:46:45,37
